narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,action_label,duration_frames
P01_17_183,P01,P01_17,00:12:30.320,00:12:29.21,00:12:49.73,44952,46183,stir salad,stir,10,salad,68,['salad'],[68],stir salad,1232
P01_17_184,P01,P01_17,00:12:43.440,00:12:41.53,00:12:59.85,45691,46791,continue stirring salad,stir,10,salad,68,['salad'],[68],stir salad,1101
P01_17_185,P01,P01_17,00:12:59.330,00:12:58.70,00:12:59.89,46722,46793,put down spoon,put-down,1,spoon,1,['spoon'],[1],put-down spoon,72
P01_17_186,P01,P01_17,00:13:00.330,00:13:00.42,00:13:03.46,46825,47007,dry hands,dry,14,hand,11,['hand'],[11],dry hand,183
P01_17_187,P01,P01_17,00:13:01.430,00:13:02.43,00:13:08.99,46945,47339,hang cloth,hang,41,cloth,17,['cloth'],[17],hang cloth,395
P01_17_188,P01,P01_17,00:13:09.870,00:13:09.00,00:13:10.16,47340,47409,move grater,move,11,grater,96,['grater'],[96],move grater,70
P01_17_189,P01,P01_17,00:13:10.870,00:13:09.57,00:13:11.82,47374,47509,take lid,take,0,lid,6,['lid'],[6],take lid,136
P01_17_19,P01,P01_17,00:00:54.790,00:00:54.19,00:00:56.45,3251,3387,take lettuce,take,0,lettuce,120,['lettuce'],[120],take lettuce,137
P01_17_190,P01,P01_17,00:13:12.810,00:13:11.92,00:13:16.92,47515,47815,close container,close,4,container,21,['container'],[21],close container,301
P01_17_191,P01,P01_17,00:13:19.410,00:13:19.02,00:13:19.52,47941,47971,put down salt,put-down,1,salt,38,['salt'],[38],put-down salt,31
P01_17_192,P01,P01_17,00:13:24.660,00:13:24.09,00:13:26.09,48245,48365,open fridge,open,3,fridge,12,['fridge'],[12],open fridge,121
P01_17_193,P01,P01_17,00:13:26.310,00:13:26.10,00:13:27.85,48366,48471,put bowl into fridge,put-into,5,bowl,7,"['bowl', 'fridge']","[7, 12]",put-into bowl,106
P01_17_194,P01,P01_17,00:13:27.880,00:13:27.79,00:13:29.20,48467,48552,close fridge,close,4,fridge,12,['fridge'],[12],close fridge,86
P01_17_195,P01,P01_17,00:13:35.260,00:13:34.04,00:13:35.60,48842,48936,take sponge,take,0,sponge,9,['sponge'],[9],take sponge,95
P01_17_196,P01,P01_17,00:13:36.260,00:13:35.59,00:13:37.59,48935,49055,turn on tap,turn-on,6,tap,0,['tap'],[0],turn-on tap,121
P01_17_197,P01,P01_17,00:13:37.480,00:13:37.10,00:13:39.44,49026,49166,squeeze sponge,squeeze,18,sponge,9,['sponge'],[9],squeeze sponge,141
P01_17_198,P01,P01_17,00:13:39.300,00:13:38.41,00:13:39.48,49104,49168,turn off tap,turn-off,8,tap,0,['tap'],[0],turn-off tap,65
P01_17_199,P01,P01_17,00:13:40.860,00:13:40.40,00:13:41.89,49224,49313,pour washing up liquid,pour,9,liquid:washing:up,22,['liquid:washing:up'],[22],pour liquid:washing:up,90
P01_17_2,P01,P01_17,00:00:03.950,00:00:05.16,00:00:08.98,309,538,put cereal bags into cereal box,put-into,5,bag:cereal,19,"['bag:cereal', 'box:cereal']","[19, 23]",put-into bag:cereal,230
P01_17_20,P01,P01_17,00:00:57.270,00:00:57.61,00:00:58.65,3456,3519,take carrot,take,0,carrot,41,['carrot'],[41],take carrot,64
P01_17_200,P01,P01_17,00:13:42.280,00:13:42.28,00:13:43.15,49336,49389,put down washing up liquid,put-down,1,liquid:washing:up,22,['liquid:washing:up'],[22],put-down liquid:washing:up,54
P01_17_201,P01,P01_17,00:13:43.810,00:13:45.08,00:13:46.31,49504,49578,turn on tap,turn-on,6,tap,0,['tap'],[0],turn-on tap,75
P01_17_202,P01,P01_17,00:13:46.050,00:13:46.52,00:13:47.22,49591,49633,turn off tap,turn-off,8,tap,0,['tap'],[0],turn-off tap,43
P01_17_203,P01,P01_17,00:13:48.280,00:13:47.31,00:13:48.38,49638,49702,take knife,take,0,knife,4,['knife'],[4],take knife,65
P01_17_204,P01,P01_17,00:13:49.280,00:13:48.48,00:13:55.18,49708,50110,wash knife,wash,2,knife,4,['knife'],[4],wash knife,403
P01_17_205,P01,P01_17,00:13:55.690,00:13:55.28,00:13:56.06,50116,50163,put down knife,put-down,1,knife,4,['knife'],[4],put-down knife,48
P01_17_206,P01,P01_17,00:13:56.690,00:13:56.21,00:13:57.00,50172,50220,take colander,take,0,colander,39,['colander'],[39],take colander,49
P01_17_207,P01,P01_17,00:13:57.690,00:13:57.45,00:14:02.70,50247,50562,wash colander,wash,2,colander,39,['colander'],[39],wash colander,316
P01_17_208,P01,P01_17,00:14:03.220,00:14:02.77,00:14:03.42,50566,50605,put down colander,put-down,1,colander,39,['colander'],[39],put-down colander,40
P01_17_209,P01,P01_17,00:14:04.220,00:14:03.74,00:14:04.25,50624,50655,take spoon,take,0,spoon,1,['spoon'],[1],take spoon,32
P01_17_21,P01,P01_17,00:01:00.640,00:01:00.69,00:01:01.69,3641,3701,close drawer,close,4,drawer,8,['drawer'],[8],close drawer,61
P01_17_210,P01,P01_17,00:14:05.220,00:14:04.73,00:14:10.69,50683,51041,wash spoon,wash,2,spoon,1,['spoon'],[1],wash spoon,359
P01_17_211,P01,P01_17,00:14:10.940,00:14:10.52,00:14:11.47,51031,51088,put down spoon,put-down,1,spoon,1,['spoon'],[1],put-down spoon,58
P01_17_212,P01,P01_17,00:14:11.940,00:14:11.57,00:14:12.39,51094,51143,take cutting board,take,0,board:cutting,18,['board:cutting'],[18],take board:cutting,50
P01_17_213,P01,P01_17,00:14:13.040,00:14:12.49,00:14:21.32,51149,51679,wash cutting board,wash,2,board:cutting,18,['board:cutting'],[18],wash board:cutting,531
P01_17_214,P01,P01_17,00:14:14.040,00:14:21.08,00:14:24.62,51664,51877,continue washing cutting board,wash,2,board:cutting,18,['board:cutting'],[18],wash board:cutting,214
P01_17_215,P01,P01_17,00:14:24.580,00:14:24.26,00:14:29.36,51855,52161,put down cutting board,put-down,1,board:cutting,18,['board:cutting'],[18],put-down board:cutting,307
P01_17_216,P01,P01_17,00:14:30.330,00:14:29.62,00:14:30.52,52177,52231,take spoon,take,0,spoon,1,['spoon'],[1],take spoon,55
P01_17_217,P01,P01_17,00:14:31.330,00:14:30.20,00:14:35.49,52212,52529,wash spoon,wash,2,spoon,1,['spoon'],[1],wash spoon,318
P01_17_218,P01,P01_17,00:14:35.570,00:14:35.06,00:14:36.05,52503,52563,put down spoon,put-down,1,spoon,1,['spoon'],[1],put-down spoon,61
P01_17_219,P01,P01_17,00:14:36.570,00:14:36.14,00:14:37.15,52568,52629,take cup,take,0,cup,13,['cup'],[13],take cup,62
P01_17_22,P01,P01_17,00:01:03.210,00:01:02.89,00:01:04.89,3773,3893,close fridge,close,4,fridge,12,['fridge'],[12],close fridge,121
P01_17_220,P01,P01_17,00:14:37.570,00:14:36.61,00:14:43.76,52596,53025,wash cup,wash,2,cup,13,['cup'],[13],wash cup,430
P01_17_221,P01,P01_17,00:14:43.920,00:14:43.67,00:14:44.90,53020,53094,put down cup,put-down,1,cup,13,['cup'],[13],put-down cup,75
P01_17_222,P01,P01_17,00:14:45.350,00:14:44.94,00:14:46.05,53096,53163,take grater,take,0,grater,96,['grater'],[96],take grater,68
P01_17_223,P01,P01_17,00:14:46.350,00:14:46.15,00:15:01.18,53169,54070,wash grater,wash,2,grater,96,['grater'],[96],wash grater,902
P01_17_224,P01,P01_17,00:14:47.350,00:15:01.17,00:15:03.54,54070,54212,turn on tap,turn-on,6,tap,0,['tap'],[0],turn-on tap,143
P01_17_225,P01,P01_17,00:15:03.360,00:15:02.74,00:15:04.99,54164,54299,wash hands,wash,2,hand,11,['hand'],[11],wash hand,136
P01_17_226,P01,P01_17,00:15:05.450,00:15:05.21,00:15:06.04,54312,54362,take cup,take,0,cup,13,['cup'],[13],take cup,51
P01_17_227,P01,P01_17,00:15:06.450,00:15:05.39,00:15:13.56,54323,54813,rinse cup,rinse,2,cup,13,['cup'],[13],rinse cup,491
P01_17_228,P01,P01_17,00:15:13.650,00:15:13.41,00:15:14.59,54804,54875,put down cup,put-down,1,cup,13,['cup'],[13],put-down cup,72
P01_17_229,P01,P01_17,00:15:14.650,00:15:14.37,00:15:16.27,54862,54976,take cutting board,take,0,board:cutting,18,['board:cutting'],[18],take board:cutting,115
P01_17_23,P01,P01_17,00:01:06.790,00:01:06.90,00:01:07.69,4014,4061,take mushroom,take,0,mushroom,56,['mushroom'],[56],take mushroom,48
P01_17_230,P01,P01_17,00:15:17.090,00:15:16.74,00:15:23.86,55004,55431,rinse cutting board,rinse,2,board:cutting,18,['board:cutting'],[18],rinse board:cutting,428
P01_17_231,P01,P01_17,00:15:25.380,00:15:24.90,00:15:33.60,55494,56016,continue rinsing cutting board,rinse,2,board:cutting,18,['board:cutting'],[18],rinse board:cutting,523
P01_17_232,P01,P01_17,00:15:34.630,00:15:34.12,00:15:36.73,56047,56203,put down cutting board,put-down,1,board:cutting,18,['board:cutting'],[18],put-down board:cutting,157
P01_17_233,P01,P01_17,00:15:37.500,00:15:37.27,00:15:38.15,56236,56289,take grater,take,0,grater,96,['grater'],[96],take grater,54
P01_17_234,P01,P01_17,00:15:38.500,00:15:38.22,00:15:45.43,56293,56725,rinse grater,rinse,2,grater,96,['grater'],[96],rinse grater,433
P01_17_235,P01,P01_17,00:15:51.480,00:15:42.22,00:15:54.04,56533,57242,continue rinsing grater,rinse,2,grater,96,['grater'],[96],rinse grater,710
P01_17_236,P01,P01_17,00:15:53.990,00:15:53.91,00:15:54.83,57234,57289,put down grater,put-down,1,grater,96,['grater'],[96],put-down grater,56
P01_17_237,P01,P01_17,00:15:55.010,00:15:54.73,00:15:55.80,57283,57348,take knife,take,0,knife,4,['knife'],[4],take knife,66
P01_17_238,P01,P01_17,00:15:56.010,00:15:55.77,00:15:58.91,57346,57534,rinse knife,rinse,2,knife,4,['knife'],[4],rinse knife,189
P01_17_239,P01,P01_17,00:15:59.060,00:15:58.62,00:15:59.77,57517,57586,put down knife,put-down,1,knife,4,['knife'],[4],put-down knife,70
P01_17_24,P01,P01_17,00:01:10.990,00:01:07.85,00:01:12.11,4070,4326,put the mushroom in container,put-in,5,mushroom,56,"['mushroom', 'container']","[56, 21]",put-in mushroom,257
P01_17_240,P01,P01_17,00:16:00.060,00:15:58.85,00:16:00.10,57531,57606,take spoon,take,0,spoon,1,['spoon'],[1],take spoon,76
P01_17_241,P01,P01_17,00:16:01.060,00:16:00.10,00:16:01.41,57606,57684,rinse spoon,rinse,2,spoon,1,['spoon'],[1],rinse spoon,79
P01_17_242,P01,P01_17,00:16:02.060,00:16:01.30,00:16:02.55,57678,57753,put down spoon,put-down,1,spoon,1,['spoon'],[1],put-down spoon,76
P01_17_243,P01,P01_17,00:16:03.060,00:16:01.87,00:16:03.23,57712,57793,take colander,take,0,colander,39,['colander'],[39],take colander,82
P01_17_244,P01,P01_17,00:16:04.060,00:16:03.33,00:16:14.25,57799,58455,rinse colander,rinse,2,colander,39,['colander'],[39],rinse colander,657
P01_17_245,P01,P01_17,00:16:16.890,00:16:14.52,00:16:22.40,58471,58944,continue rinsing colander,rinse,2,colander,39,['colander'],[39],rinse colander,474
P01_17_246,P01,P01_17,00:16:23.340,00:16:22.75,00:16:23.79,58965,59027,take spoon,take,0,spoon,1,['spoon'],[1],take spoon,63
P01_17_247,P01,P01_17,00:16:31.820,00:16:24.14,00:16:45.65,59048,60339,still rinsing colander,rinse,2,colander,39,['colander'],[39],rinse colander,1292
P01_17_248,P01,P01_17,00:16:46.230,00:16:46.03,00:16:47.79,60361,60467,put down colander,put-down,1,colander,39,['colander'],[39],put-down colander,107
P01_17_249,P01,P01_17,00:16:47.750,00:16:47.57,00:16:48.35,60454,60501,take spoon,take,0,spoon,1,['spoon'],[1],take spoon,48
P01_17_25,P01,P01_17,00:01:14.600,00:01:14.29,00:01:15.29,4457,4517,put lettuce and carrots,put,1,lettuce,120,"['lettuce', 'carrot']","[120, 41]",put lettuce,61
P01_17_250,P01,P01_17,00:16:49.060,00:16:48.27,00:16:48.86,60496,60531,take knife,take,0,knife,4,['knife'],[4],take knife,36
P01_17_251,P01,P01_17,00:16:51.060,00:16:49.86,00:16:50.83,60591,60649,rinse spoon,rinse,2,spoon,1,['spoon'],[1],rinse spoon,59
P01_17_252,P01,P01_17,00:16:52.060,00:16:51.30,00:16:52.02,60678,60721,put down spoon,put-down,1,spoon,1,['spoon'],[1],put-down spoon,44
P01_17_253,P01,P01_17,00:16:53.060,00:16:52.12,00:16:52.78,60727,60766,take sponge,take,0,sponge,9,['sponge'],[9],take sponge,40
P01_17_254,P01,P01_17,00:16:55.920,00:16:52.84,00:16:54.43,60770,60865,rinse sponge,rinse,2,sponge,9,['sponge'],[9],rinse sponge,96
P01_17_255,P01,P01_17,00:16:56.920,00:16:54.53,00:17:12.48,60871,61948,still rinsing sponge,rinse,2,sponge,9,['sponge'],[9],rinse sponge,1078
P01_17_256,P01,P01_17,00:17:13.520,00:17:12.07,00:17:12.81,61924,61968,take cloth,take,0,cloth,17,['cloth'],[17],take cloth,45
P01_17_257,P01,P01_17,00:17:14.520,00:17:13.70,00:17:14.64,62022,62078,rinse cloth,rinse,2,cloth,17,['cloth'],[17],rinse cloth,57
P01_17_258,P01,P01_17,00:17:15.930,00:17:14.72,00:17:16.68,62083,62200,wipe sink,wipe,2,sink,63,['sink'],[63],wipe sink,118
P01_17_259,P01,P01_17,00:17:19.270,00:17:18.36,00:17:19.36,62301,62361,turn off tap,turn-off,8,tap,0,['tap'],[0],turn-off tap,61
P01_17_26,P01,P01_17,00:01:19.290,00:01:17.93,00:01:20.07,4675,4804,take olives out of container,take-out,12,olive,83,"['olive', 'container']","[83, 21]",take-out olive,130
P01_17_260,P01,P01_17,00:17:23.000,00:17:19.92,00:17:25.67,62395,62740,wipe sink,wipe,2,sink,63,['sink'],[63],wipe sink,346
P01_17_261,P01,P01_17,00:17:26.230,00:17:25.46,00:17:37.32,62727,63439,wipe counter,wipe,2,counter,42,['counter'],[42],wipe counter,713
P01_17_262,P01,P01_17,00:17:39.260,00:17:35.36,00:17:40.88,63321,63652,continue wiping counter,wipe,2,counter,42,['counter'],[42],wipe counter,332
P01_17_263,P01,P01_17,00:17:42.640,00:17:40.98,00:17:52.38,63658,64342,wipe sink,wipe,2,sink,63,['sink'],[63],wipe sink,685
P01_17_264,P01,P01_17,00:17:54.770,00:17:54.59,00:17:55.44,64475,64526,open bin,open,3,bin,36,['bin'],[36],open bin,52
P01_17_265,P01,P01_17,00:17:55.770,00:17:55.33,00:17:57.64,64519,64658,throw leftovers into bin,throw-into,13,leftover,34,"['leftover', 'bin']","[34, 36]",throw-into leftover,140
P01_17_266,P01,P01_17,00:17:58.100,00:17:57.57,00:17:58.31,64654,64698,close bin,close,4,bin,36,['bin'],[36],close bin,45
P01_17_267,P01,P01_17,00:18:02.220,00:18:00.64,00:18:01.87,64838,64912,turn on tap,turn-on,6,tap,0,['tap'],[0],turn-on tap,75
P01_17_268,P01,P01_17,00:18:03.440,00:18:01.01,00:18:03.61,64860,65016,rinse cloth,rinse,2,cloth,17,['cloth'],[17],rinse cloth,157
P01_17_269,P01,P01_17,00:18:05.450,00:18:03.37,00:18:07.11,65002,65226,rinse sink,rinse,2,sink,63,['sink'],[63],rinse sink,225
P01_17_27,P01,P01_17,00:01:21.500,00:01:21.96,00:01:23.03,4917,4981,take tomatoes,take,0,tomato,43,['tomato'],[43],take tomato,65
P01_17_270,P01,P01_17,00:18:06.540,00:18:07.46,00:18:27.28,65247,66436,continue rinsing sink,rinse,2,sink,63,['sink'],[63],rinse sink,1190
P01_17_271,P01,P01_17,00:18:28.040,00:18:27.70,00:18:28.38,66462,66502,turn off tap,turn-off,8,tap,0,['tap'],[0],turn-off tap,41
P01_17_272,P01,P01_17,00:18:29.430,00:18:28.37,00:18:31.61,66502,66696,squeeze cloth,squeeze,18,cloth,17,['cloth'],[17],squeeze cloth,195
P01_17_273,P01,P01_17,00:18:31.930,00:18:31.48,00:18:32.26,66688,66735,put down cloth,put-down,1,cloth,17,['cloth'],[17],put-down cloth,48
P01_17_274,P01,P01_17,00:18:33.530,00:18:32.08,00:18:35.83,66724,66949,dry hands,dry,14,hand,11,['hand'],[11],dry hand,226
P01_17_275,P01,P01_17,00:18:43.620,00:18:36.18,00:18:44.43,66970,67465,hang cloth,hang,41,cloth,17,['cloth'],[17],hang cloth,496
P01_17_276,P01,P01_17,00:18:37.240,00:18:43.32,00:18:44.66,67399,67479,hang cloth,hang,41,cloth,17,['cloth'],[17],hang cloth,81
P01_17_277,P01,P01_17,00:18:48.760,00:18:47.13,00:18:48.74,67627,67724,throw something into bin,throw-into,13,bin,36,['bin'],[36],throw-into bin,98
P01_17_278,P01,P01_17,00:18:47.760,00:18:47.67,00:18:48.88,67660,67732,open bin,open,3,bin,36,['bin'],[36],open bin,73
P01_17_279,P01,P01_17,00:18:49.760,00:18:48.82,00:18:49.57,67729,67774,and close bin,close,4,bin,36,['bin'],[36],close bin,46
P01_17_28,P01,P01_17,00:01:28.480,00:01:26.83,00:01:29.60,5209,5376,put down container and olives,put-down,1,container,21,"['container', 'olive']","[21, 83]",put-down container,168
P01_17_280,P01,P01_17,00:18:52.050,00:18:50.91,00:18:52.53,67854,67951,take bottle,take,0,bottle,15,['bottle'],[15],take bottle,98
P01_17_281,P01,P01_17,00:18:53.050,00:18:52.61,00:18:53.68,67956,68020,open bottle,open,3,bottle,15,['bottle'],[15],open bottle,65
P01_17_282,P01,P01_17,00:18:54.740,00:18:54.15,00:18:55.20,68049,68112,take glass,take,0,glass,10,['glass'],[10],take glass,64
P01_17_283,P01,P01_17,00:18:56.320,00:18:55.53,00:18:58.88,68131,68332,pour water into glass,pour-into,9,water,27,"['water', 'glass']","[27, 10]",pour-into water,202
P01_17_284,P01,P01_17,00:18:59.760,00:18:58.98,00:19:06.18,68338,68770,drink water,drink,60,water,27,['water'],[27],drink water,433
P01_17_285,P01,P01_17,00:19:00.760,00:18:59.28,00:19:00.36,68356,68421,put down bottle,put-down,1,bottle,15,['bottle'],[15],put-down bottle,66
P01_17_286,P01,P01_17,00:19:06.920,00:19:06.02,00:19:07.44,68761,68846,put down glass,put-down,1,glass,10,['glass'],[10],put-down glass,86
P01_17_287,P01,P01_17,00:19:09.670,00:19:08.75,00:19:11.30,68925,69078,dry hands,dry,14,hand,11,['hand'],[11],dry hand,154
P01_17_29,P01,P01_17,00:01:27.460,00:01:27.58,00:01:28.08,5254,5284,put down tomatoes,put-down,1,tomato,43,['tomato'],[43],put-down tomato,31
P01_17_3,P01,P01_17,00:00:09.070,00:00:08.51,00:00:10.76,510,645,close cereal box,close,4,box:cereal,23,['box:cereal'],[23],close box:cereal,136
P01_17_30,P01,P01_17,00:01:34.310,00:01:32.63,00:01:34.30,5557,5658,move knife,move,11,knife,4,['knife'],[4],move knife,102
P01_17_31,P01,P01_17,00:01:35.310,00:01:34.27,00:01:36.56,5656,5793,take lettuce,take,0,lettuce,120,['lettuce'],[120],take lettuce,138
P01_17_32,P01,P01_17,00:01:44.440,00:01:43.22,00:01:56.63,6193,6997,remove lettuce leaves,remove,12,leaf:lettuce,62,['leaf:lettuce'],[62],remove leaf:lettuce,805
P01_17_33,P01,P01_17,00:01:58.900,00:01:56.83,00:02:06.08,7009,7564,continue removing lettuce leaves,remove,12,leaf:lettuce,62,['leaf:lettuce'],[62],remove leaf:lettuce,556
P01_17_34,P01,P01_17,00:02:08.269,00:02:08.12,00:02:10.48,7687,7828,put lettuce into bag,put-into,5,lettuce,120,"['lettuce', 'bag']","[120, 19]",put-into lettuce,142
P01_17_35,P01,P01_17,00:02:15.239,00:02:14.68,00:02:15.78,8080,8146,open fridge,open,3,fridge,12,['fridge'],[12],open fridge,67
P01_17_36,P01,P01_17,00:02:16.909,00:02:15.88,00:02:17.28,8152,8236,put lettuce into fridge,put-into,5,lettuce,120,"['lettuce', 'fridge']","[120, 12]",put-into lettuce,85
P01_17_37,P01,P01_17,00:02:17.909,00:02:17.06,00:02:18.52,8223,8311,close fridge,close,4,fridge,12,['fridge'],[12],close fridge,89
P01_17_38,P01,P01_17,00:02:24.889,00:02:22.73,00:02:27.49,8563,8849,take lettuce leaf,take,0,leaf:lettuce,62,['leaf:lettuce'],[62],take leaf:lettuce,287
P01_17_39,P01,P01_17,00:02:28.049,00:02:27.99,00:02:29.75,8879,8985,turn on tap,turn-on,6,tap,0,['tap'],[0],turn-on tap,107
P01_17_4,P01,P01_17,00:00:13.490,00:00:12.36,00:00:14.11,741,846,open cupboard,open,3,cupboard,3,['cupboard'],[3],open cupboard,106
P01_17_40,P01,P01_17,00:02:31.029,00:02:29.85,00:02:40.55,8991,9633,wash lettuce leaf,wash,2,leaf:lettuce,62,['leaf:lettuce'],[62],wash leaf:lettuce,643
P01_17_41,P01,P01_17,00:02:39.959,00:02:38.90,00:02:40.32,9534,9619,take lettuce leaf,take,0,leaf:lettuce,62,['leaf:lettuce'],[62],take leaf:lettuce,86
P01_17_42,P01,P01_17,00:02:40.959,00:02:40.44,00:02:41.27,9626,9676,put lettuce leaf down,put-down,1,leaf:lettuce,62,['leaf:lettuce'],[62],put-down leaf:lettuce,51
P01_17_43,P01,P01_17,00:02:42.230,00:02:41.04,00:02:47.42,9662,10045,wash lettuce leaf,wash,2,leaf:lettuce,62,['leaf:lettuce'],[62],wash leaf:lettuce,384
P01_17_44,P01,P01_17,00:02:48.029,00:02:47.48,00:02:48.81,10048,10128,take lettuce leaf,take,0,leaf:lettuce,62,['leaf:lettuce'],[62],take leaf:lettuce,81
P01_17_45,P01,P01_17,00:02:49.029,00:02:48.41,00:02:49.21,10104,10152,put lettuce leaf down,put-down,1,leaf:lettuce,62,['leaf:lettuce'],[62],put-down leaf:lettuce,49
P01_17_46,P01,P01_17,00:02:50.219,00:02:49.21,00:02:57.56,10152,10653,wash lettuce leaf,wash,2,leaf:lettuce,62,['leaf:lettuce'],[62],wash leaf:lettuce,502
P01_17_47,P01,P01_17,00:03:00.290,00:02:50.17,00:02:57.16,10210,10629,wash lettuce leaf,wash,2,leaf:lettuce,62,['leaf:lettuce'],[62],wash leaf:lettuce,420
P01_17_48,P01,P01_17,00:02:57.919,00:02:55.99,00:02:58.12,10559,10687,put down lettuce leaf,put-down,1,leaf:lettuce,62,['leaf:lettuce'],[62],put-down leaf:lettuce,129
P01_17_49,P01,P01_17,00:03:09.029,00:02:57.46,00:02:58.48,10647,10708,put down lettuce leaf,put-down,1,leaf:lettuce,62,['leaf:lettuce'],[62],put-down leaf:lettuce,62
P01_17_5,P01,P01_17,00:00:14.490,00:00:14.21,00:00:16.71,852,1002,put cereals into cupboard,put-into,5,cereal,99,"['cereal', 'cupboard']","[99, 3]",put-into cereal,151
P01_17_50,P01,P01_17,00:02:58.919,00:02:58.33,00:02:59.15,10699,10749,take lettuce leaf,take,0,leaf:lettuce,62,['leaf:lettuce'],[62],take leaf:lettuce,51
P01_17_51,P01,P01_17,00:03:10.029,00:02:59.42,00:03:08.56,10765,11313,wash lettuce leaf,wash,2,leaf:lettuce,62,['leaf:lettuce'],[62],wash leaf:lettuce,549
P01_17_52,P01,P01_17,00:03:15.010,00:03:08.83,00:03:09.61,11329,11376,put down lettuce leaf,put-down,1,leaf:lettuce,62,['leaf:lettuce'],[62],put-down leaf:lettuce,48
P01_17_53,P01,P01_17,00:03:26.180,00:03:14.89,00:03:15.48,11693,11728,put down lettuce leaf,put-down,1,leaf:lettuce,62,['leaf:lettuce'],[62],put-down leaf:lettuce,36
P01_17_54,P01,P01_17,00:03:16.010,00:03:15.46,00:03:16.06,11727,11763,take lettuce leaf,take,0,leaf:lettuce,62,['leaf:lettuce'],[62],take leaf:lettuce,37
P01_17_55,P01,P01_17,00:03:27.180,00:03:15.49,00:03:16.39,11729,11783,take lettuce leaf,take,0,leaf:lettuce,62,['leaf:lettuce'],[62],take leaf:lettuce,55
